team_id,team_name,match_id,match_url
4608,HLTV Team profile,2365234,https://www.hltv.org/matches/2365234/heroic-vs-natus-vincere-blast-premier-fall-groups-2023
6665,HLTV Team profile,2365235,https://www.hltv.org/matches/2365235/big-vs-astralis-blast-premier-fall-groups-2023
4608,HLTV Team profile,2365236,https://www.hltv.org/matches/2365236/natus-vincere-vs-big-blast-premier-fall-groups-2023
4608,HLTV Team profile,2365237,https://www.hltv.org/matches/2365237/heroic-vs-natus-vincere-blast-premier-fall-groups-2023
5973,HLTV Team profile,2365238,https://www.hltv.org/matches/2365238/faze-vs-liquid-blast-premier-fall-groups-2023
5995,HLTV Team profile,2365239,https://www.hltv.org/matches/2365239/og-vs-g2-blast-premier-fall-groups-2023
5995,HLTV Team profile,2365240,https://www.hltv.org/matches/2365240/faze-vs-g2-blast-premier-fall-groups-2023
5973,HLTV Team profile,2365241,https://www.hltv.org/matches/2365241/liquid-vs-faze-blast-premier-fall-groups-2023
6665,HLTV Team profile,2365242,https://www.hltv.org/matches/2365242/astralis-vs-complexity-blast-premier-fall-groups-2023
5995,HLTV Team profile,2365244,https://www.hltv.org/matches/2365244/evil-geniuses-vs-g2-blast-premier-fall-groups-2023
5973,HLTV Team profile,2365245,https://www.hltv.org/matches/2365245/liquid-vs-astralis-blast-premier-fall-groups-2023
9565,HLTV Team profile,2365246,https://www.hltv.org/matches/2365246/vitality-vs-big-blast-premier-fall-groups-2023
4608,HLTV Team profile,2365247,https://www.hltv.org/matches/2365247/natus-vincere-vs-g2-blast-premier-fall-groups-2023
9565,HLTV Team profile,2365260,https://www.hltv.org/matches/2365260/natus-vincere-vs-vitality-showmatch-cs
9565,HLTV Team profile,2365261,https://www.hltv.org/matches/2365261/natus-vincere-vs-vitality-showmatch-cs
6665,HLTV Team profile,2365354,https://www.hltv.org/matches/2365354/astralis-vs-eclot-gamers8-2023-europe-open-qualifier-2
6665,HLTV Team profile,2365359,https://www.hltv.org/matches/2365359/saw-vs-astralis-gamers8-2023-europe-open-qualifier-2
4494,HLTV Team profile,2365415,https://www.hltv.org/matches/2365415/mouz-vs-the-mongolz-iem-cologne-2023-play-in
5973,HLTV Team profile,2365420,https://www.hltv.org/matches/2365420/astralis-vs-liquid-iem-cologne-2023-play-in
4494,HLTV Team profile,2365423,https://www.hltv.org/matches/2365423/ninjas-in-pyjamas-vs-mouz-iem-cologne-2023-play-in
6665,HLTV Team profile,2365425,https://www.hltv.org/matches/2365425/astralis-vs-apeks-iem-cologne-2023-play-in
5973,HLTV Team profile,2365429,https://www.hltv.org/matches/2365429/liquid-vs-big-iem-cologne-2023-play-in
5973,HLTV Team profile,2365433,https://www.hltv.org/matches/2365433/9ine-vs-liquid-iem-cologne-2023-play-in
5995,HLTV Team profile,2365539,https://www.hltv.org/matches/2365539/g2-vs-astralis-iem-cologne-2023
4608,HLTV Team profile,2365542,https://www.hltv.org/matches/2365542/natus-vincere-vs-mouz-iem-cologne-2023
9565,HLTV Team profile,2365543,https://www.hltv.org/matches/2365543/vitality-vs-og-iem-cologne-2023
9565,HLTV Team profile,2365549,https://www.hltv.org/matches/2365549/mouz-vs-vitality-iem-cologne-2023
4608,HLTV Team profile,2365550,https://www.hltv.org/matches/2365550/natus-vincere-vs-og-iem-cologne-2023
5995,HLTV Team profile,2365551,https://www.hltv.org/matches/2365551/g2-vs-faze-iem-cologne-2023
6665,HLTV Team profile,2365552,https://www.hltv.org/matches/2365552/astralis-vs-ninjas-in-pyjamas-iem-cologne-2023
4608,HLTV Team profile,2365555,https://www.hltv.org/matches/2365555/faze-vs-natus-vincere-iem-cologne-2023
4494,HLTV Team profile,2365556,https://www.hltv.org/matches/2365556/mouz-vs-astralis-iem-cologne-2023
9565,HLTV Team profile,2365558,https://www.hltv.org/matches/2365558/vitality-vs-g2-iem-cologne-2023
4608,HLTV Team profile,2365559,https://www.hltv.org/matches/2365559/astralis-vs-natus-vincere-iem-cologne-2023
9565,HLTV Team profile,2365561,https://www.hltv.org/matches/2365561/vitality-vs-cloud9-iem-cologne-2023
6665,HLTV Team profile,2365562,https://www.hltv.org/matches/2365562/heroic-vs-astralis-iem-cologne-2023
9565,HLTV Team profile,2365563,https://www.hltv.org/matches/2365563/ence-vs-vitality-iem-cologne-2023
5995,HLTV Team profile,2365564,https://www.hltv.org/matches/2365564/g2-vs-astralis-iem-cologne-2023
5995,HLTV Team profile,2365565,https://www.hltv.org/matches/2365565/ence-vs-g2-iem-cologne-2023
11283,HLTV Team profile,2365591,https://www.hltv.org/matches/2365591/falcons-vs-zero-tenacity-thunderpick-world-championship-2023-europe-series-1
11283,HLTV Team profile,2365603,https://www.hltv.org/matches/2365603/falcons-vs-aurora-thunderpick-world-championship-2023-europe-series-1
4494,HLTV Team profile,2365610,https://www.hltv.org/matches/2365610/mouz-vs-sampi-thunderpick-world-championship-2023-europe-series-1
4494,HLTV Team profile,2365618,https://www.hltv.org/matches/2365618/mouz-vs-500-thunderpick-world-championship-2023-europe-series-1
4494,HLTV Team profile,2365621,https://www.hltv.org/matches/2365621/eternal-fire-vs-mouz-thunderpick-world-championship-2023-europe-series-1
4494,HLTV Team profile,2365622,https://www.hltv.org/matches/2365622/big-vs-mouz-thunderpick-world-championship-2023-europe-series-1
11581,HLTV Team profile,2365635,https://www.hltv.org/matches/2365635/hotu-vs-ex-k23-russian-cybersport-league-2023
7020,HLTV Team profile,2365715,https://www.hltv.org/matches/2365715/spirit-vs-mibr-cct-2023-online-finals-2
7020,HLTV Team profile,2365718,https://www.hltv.org/matches/2365718/virtuspro-vs-spirit-cct-2023-online-finals-2
7020,HLTV Team profile,2365721,https://www.hltv.org/matches/2365721/spirit-vs-virtuspro-cct-2023-online-finals-2
11283,HLTV Team profile,2365787,https://www.hltv.org/matches/2365787/heroic-vs-falcons-gamers8-2023
9565,HLTV Team profile,2365788,https://www.hltv.org/matches/2365788/mibr-vs-vitality-gamers8-2023
5973,HLTV Team profile,2365789,https://www.hltv.org/matches/2365789/liquid-vs-ence-gamers8-2023
4608,HLTV Team profile,2365790,https://www.hltv.org/matches/2365790/natus-vincere-vs-furia-gamers8-2023
5995,HLTV Team profile,2365791,https://www.hltv.org/matches/2365791/9ine-vs-g2-gamers8-2023
9565,HLTV Team profile,2365793,https://www.hltv.org/matches/2365793/vitality-vs-natus-vincere-gamers8-2023
5995,HLTV Team profile,2365796,https://www.hltv.org/matches/2365796/g2-vs-virtuspro-gamers8-2023
9565,HLTV Team profile,2365798,https://www.hltv.org/matches/2365798/vitality-vs-g2-gamers8-2023
9565,HLTV Team profile,2365799,https://www.hltv.org/matches/2365799/ence-vs-vitality-gamers8-2023
7020,HLTV Team profile,2365809,https://www.hltv.org/matches/2365809/spirit-vs-qm-pinnacle-cup-v
7020,HLTV Team profile,2365879,https://www.hltv.org/matches/2365879/spirit-vs-los-kogutos-pinnacle-cup-v
11283,HLTV Team profile,2365898,https://www.hltv.org/matches/2365898/into-the-breach-vs-falcons-iem-sydney-2023-europe-open-qualifier-1
7020,HLTV Team profile,2365899,https://www.hltv.org/matches/2365899/spirit-vs-insilio-iem-sydney-2023-europe-open-qualifier-1
7020,HLTV Team profile,2365903,https://www.hltv.org/matches/2365903/into-the-breach-vs-spirit-iem-sydney-2023-europe-open-qualifier-1
11581,HLTV Team profile,2365937,https://www.hltv.org/matches/2365937/forze-vs-hotu-russian-cybersport-league-2023-finals
11581,HLTV Team profile,2365962,https://www.hltv.org/matches/2365962/hotu-vs-ynt-russian-cybersport-league-2023-finals
11581,HLTV Team profile,2365963,https://www.hltv.org/matches/2365963/forze-vs-hotu-russian-cybersport-league-2023-finals
7020,HLTV Team profile,2365965,https://www.hltv.org/matches/2365965/spirit-vs-og-pinnacle-cup-v
7020,HLTV Team profile,2366001,https://www.hltv.org/matches/2366001/spirit-vs-movistar-riders-iem-sydney-2023-europe-open-qualifier-2
7020,HLTV Team profile,2366041,https://www.hltv.org/matches/2366041/spirit-vs-arcred-pinnacle-cup-v
6665,HLTV Team profile,2366068,https://www.hltv.org/matches/2366068/astralis-vs-ninjas-in-pyjamas-esl-pro-league-season-18
9565,HLTV Team profile,2366069,https://www.hltv.org/matches/2366069/vitality-vs-orks-esl-pro-league-season-18
6665,HLTV Team profile,2366071,https://www.hltv.org/matches/2366071/orks-vs-astralis-esl-pro-league-season-18
9565,HLTV Team profile,2366073,https://www.hltv.org/matches/2366073/vitality-vs-ninjas-in-pyjamas-esl-pro-league-season-18
6665,HLTV Team profile,2366074,https://www.hltv.org/matches/2366074/gamerlegion-vs-astralis-esl-pro-league-season-18
4411,HLTV Team profile,2366075,https://www.hltv.org/matches/2366075/ninjas-in-pyjamas-vs-furia-esl-pro-league-season-18
6665,HLTV Team profile,2366077,https://www.hltv.org/matches/2366077/astralis-vs-furia-esl-pro-league-season-18
4411,HLTV Team profile,2366078,https://www.hltv.org/matches/2366078/gamerlegion-vs-ninjas-in-pyjamas-esl-pro-league-season-18
9565,HLTV Team profile,2366080,https://www.hltv.org/matches/2366080/movistar-riders-vs-vitality-esl-pro-league-season-18
4494,HLTV Team profile,2366085,https://www.hltv.org/matches/2366085/mouz-vs-mibr-esl-pro-league-season-18
4494,HLTV Team profile,2366089,https://www.hltv.org/matches/2366089/evil-geniuses-vs-mouz-esl-pro-league-season-18
4494,HLTV Team profile,2366091,https://www.hltv.org/matches/2366091/heroic-vs-mouz-esl-pro-league-season-18
4494,HLTV Team profile,2366093,https://www.hltv.org/matches/2366093/mibr-vs-mouz-esl-pro-league-season-18
4608,HLTV Team profile,2366098,https://www.hltv.org/matches/2366098/natus-vincere-vs-5yclone-esl-pro-league-season-18
4608,HLTV Team profile,2366103,https://www.hltv.org/matches/2366103/apeks-vs-natus-vincere-esl-pro-league-season-18
4608,HLTV Team profile,2366112,https://www.hltv.org/matches/2366112/natus-vincere-vs-faze-esl-pro-league-season-18
5973,HLTV Team profile,2366114,https://www.hltv.org/matches/2366114/liquid-vs-virtuspro-esl-pro-league-season-18
5995,HLTV Team profile,2366115,https://www.hltv.org/matches/2366115/g2-vs-lynn-vision-esl-pro-league-season-18
5995,HLTV Team profile,2366118,https://www.hltv.org/matches/2366118/virtuspro-vs-g2-esl-pro-league-season-18
5973,HLTV Team profile,2366121,https://www.hltv.org/matches/2366121/liquid-vs-lynn-vision-esl-pro-league-season-18
5973,HLTV Team profile,2366123,https://www.hltv.org/matches/2366123/cloud9-vs-liquid-esl-pro-league-season-18
5973,HLTV Team profile,2366125,https://www.hltv.org/matches/2366125/virtuspro-vs-liquid-esl-pro-league-season-18
5973,HLTV Team profile,2366127,https://www.hltv.org/matches/2366127/lynn-vision-vs-liquid-esl-pro-league-season-18
5995,HLTV Team profile,2366128,https://www.hltv.org/matches/2366128/complexity-vs-g2-esl-pro-league-season-18
5973,HLTV Team profile,2366129,https://www.hltv.org/matches/2366129/eternal-fire-vs-liquid-esl-pro-league-season-18
6665,HLTV Team profile,2366131,https://www.hltv.org/matches/2366131/astralis-vs-eternal-fire-esl-pro-league-season-18
4494,HLTV Team profile,2366133,https://www.hltv.org/matches/2366133/mouz-vs-furia-esl-pro-league-season-18
4494,HLTV Team profile,2366137,https://www.hltv.org/matches/2366137/faze-vs-mouz-esl-pro-league-season-18
9565,HLTV Team profile,2366138,https://www.hltv.org/matches/2366138/vitality-vs-monte-esl-pro-league-season-18
4608,HLTV Team profile,2366139,https://www.hltv.org/matches/2366139/natus-vincere-vs-eternal-fire-esl-pro-league-season-18
4494,HLTV Team profile,2366141,https://www.hltv.org/matches/2366141/g2-vs-mouz-esl-pro-league-season-18
